name,line
JUMIN,"Assistant Kang, is there something you do not like about her?"
YOOSUNG,"Hey~ Jaehee, don’t be like that."
JAEHEE,It is not that.
YOOSUNG,…I’m glad we have a girl now! It was a hopeless sausage fest until now lol.
YOOSUNG,"MC! If you have any questions, I can answer them."
YOOSUNG,Ask anything you need.
YOOSUNG,No need to worry about anything ^^
707,Good. I’ve registered her as a member! Oh. We don’t really need ur signature.
YOOSUNG,"You’re going to collect all the info so she can’t run away, right?"
707,^^… Since it’s a verbal contract.
ZEN,…Don’t collect anything without MC’s permission.
707,Ya.
707,I’m gonna leave for a sec. Need to check sth.
ZEN,Background check on MC?
707,Nah~ It’s work. I have to make a living somehow.
YOOSUNG,Stop it. You get paid enough.
707,How do u know how much I get paid?
YOOSUNG,I saw your new car on fb…
707,Oh lol. Did u like the photo?
YOOSUNG,Yup.
707,Good job lol.
707,I’m gonna peace out.
JAEHEE,"Well, since she has joined, I think everyone can leave if they need to."
ZEN,Yeah?
JUMIN,Hmm. Let me check my schedule…
YOOSUNG,Okay.
707,"Anyways, welcome MC."
YOOSUNG,Welcome!! Good luck to us.
ZEN,"Glad you joined, MC ^^"
JUMIN,We’ll see how you do.
JAEHEE,"For now, I look forward to working with you."
ZEN,Oh… By the way
ZEN,I had a good dream last night. I think I saw you there…
ZEN,Or not. Bye~!
YOOSUNG,"I really want to know what kind of person you are, MC."
MC,Just one lonely sheep longing for someone’s arms.
YOOSUNG,I… I’m not quite a wolf…
YOOSUNG,"But if you want.. I can turn into a wo, wolf…"
YOOSUNG,or maybe not T_T
MC,What’s a wolf? ^^
YOOSUNG,Oh ^^;;
YOOSUNG,Uhm… It’s… ^^;
YOOSUNG,Sorry..
YOOSUNG,Just forget about it.
YOOSUNG,I feel like I went out of line..
YOOSUNG,You seem really innocent…
YOOSUNG,Blushing Yoosung emoji*
YOOSUNG,I’d like to meet you in person ^^
MC,I’m gonna eat you up RAWR
YOOSUNG,!?!?
YOOSUNG,>//< Ah.. Well!
YOOSUNG,It’s late now!!!
YOOSUNG,Blushing Yoosung emoji*
MC,I’m a pretty unique person.
YOOSUNG,"Wow, you must have some sort of talent."
YOOSUNG,I’m so jealous of people who are good of something.
YOOSUNG,Seven has an immense personality too.
YOOSUNG,Well… immense is the wrong word. It’s more like unmanageable ^^;
YOOSUNG,But I think you two will get along pretty well!
YOOSUNG,Seven is really busy all the time though T_T
YOOSUNG,He’ll talk for hours and then disappear for a day or two.
MC,I’m just an average person.
YOOSUNG,"Wow, thanks for answering!"
YOOSUNG,I’m pretty normal too ^^
YOOSUNG,I’m not as rich as Jumin…
YOOSUNG,"Next to Zen’s good looks, no one will look at me…"
YOOSUNG,I don’t have a cool career like Jaehee.
YOOSUNG,And it’s not as if I have some extraordinary talent like Seven.
YOOSUNG,But I try my best to stay confident. ^^
MC,It’s nice to see that you’re positive.
YOOSUNG,Thank you. ^^
YOOSUNG,I try my best to stay positive.
YOOSUNG,Don’t hesitate to come to me when you feel gloomy~!
YOOSUNG,Happy Yoosung emoji*
MC,So what.
YOOSUNG,What?
YOOSUNG,Oh…
YOOSUNG,Uhm…
YOOSUNG,Crying Yoosung emoji*
YOOSUNG,"You’re not intentionally being mean, are you?"
YOOSUNG,I hope I didn’t offend you or anything…
YOOSUNG,I’m not sure what I did but I’m sorry.
YOOSUNG,Could you please be nicer to me?
MC,Haha I’m joking.
YOOSUNG,Haha.
YOOSUNG,I’m sure you’re having fun teasing me.
MC,Nope lol
YOOSUNG,T_T
YOOSUNG,I want to chat with you often.
YOOSUNG,"I didn’t get to see the photo, but Seven said you’re cute and I believe him..!"
MC,Lol you’re gonna be so surprised when you see me in person.
YOOSUNG,Why? Because you’re really pretty!? Because you’re actually a movie star!?
MC,I hope so;
YOOSUNG,"To be honest, I don’t really care for gorgeous and fancy people."
YOOSUNG,Zen’s a pretty famous musical theater actor.
YOOSUNG,He got so many girl fans because of his looks
YOOSUNG,and now he’s a huge narcissist…
YOOSUNG,Crying Yoosung emoji*
YOOSUNG,"Whenever he looks into the mirror, he smooths out his hair like twenty times. In a strange pose;;"
YOOSUNG,Kind of douchey haha
MC,Ya.
YOOSUNG,Omg so rad! haha
YOOSUNG,But you know.
YOOSUNG,I don’t really care about looks…
YOOSUNG,Pretty strange…
YOOSUNG,I just like anyone who can play games with me ^^
MC,I’m not really the cute type…
YOOSUNG,"Still, I like you!"
YOOSUNG,I think anyone with a good personality looks nice.
YOOSUNG,^^
YOOSUNG,…I say this but honestly I’ve never even dated a girl at my school!!!
MC,Thank you ^^
YOOSUNG,You talk cute too haha
YOOSUNG,You must really be a cutie.
YOOSUNG,I am quite the cutie myself!
YOOSUNG,I made a hat with a towel at the spa to wear
YOOSUNG,and all my friends tackled me telling me how cute I am.
YOOSUNG,I can never wear the towel hat because of that..T_T
YOOSUNG,"If only I could visit Rika’s apartment, I’d be able to meet you..."
YOOSUNG,…But V told us not to go and I can’t disrespect him. T_T
YOOSUNG,So please chat with me often ^^
YOOSUNG,I’ll be off now to play games!
MC,What games?
YOOSUNG,I play a game that is popular these days which is called LOLOL.
YOOSUNG,Have you heard of it?
MC,LOLOL? League of Loneliness of Life?
YOOSUNG,Wow! I can’t believe you know League of Loneliness of Life!
YOOSUNG,Not a lot of girls know that game… Ur awesome!
YOOSUNG,I play in the Shooting Star server ^^
YOOSUNG,"If you want to play with me, I usually play from 10PM to 4AM, so keep that in mind ^^"
MC,LOLOL? Ludicrous Otaku and Lego Otaku’s Life?
YOOSUNG,…What?
YOOSUNG,Ludicrous Otaku? Lego Otaku?
YOOSUNG,What’s that?
YOOSUNG,Confused Yoosung emoji*
YOOSUNG,Oh… Maybe you like Lego..? ^^;
YOOSUNG,I have some I used to play with as a kid. I’ll give them to you if I get the chance.
MC,Have fun~
YOOSUNG,I’ll be off now. ^^
YOOSUNG,Don’t stay up too late and sleep tight~!
MC,I still have no idea how to play this game T_T
JAEHEE,Game?
JAEHEE,What are you talking about?
JAEHEE,Rika’s work is not a ‘game’.
JAEHEE,A ‘game’ is what Yoosung obsesses over every night and gives him dark circles.
MC,Sorry if I hurt your feelings^^;
JAEHEE,you do not have to care about my feelings.
JAEHEE,I am only Mr. Han’s assistant.
JAEHEE,You cannot really consider me an official member as I am not personally acquainted with V.
JAEHEE,"Anyways, please do not refer it as a game."
JAEHEE,It is a charity organization that Rika and V worked very hard to establish.
MC,I just said it because it looked fun.
JAEHEE,Fun…?
JAEHEE,Is work fun to you?
JAEHEE,You are quite peculiar.
JAEHEE,"You may feel a sense of accomplishment, but I’m not sure about fun."
JAEHEE,I cannot understand you.
MC,"Jaehee, why are you awake?"
JAEHEE,Hello.
JAEHEE,I’ve been documenting what occurred today.
JAEHEE,I guess… you could call it a journal.
MC,Aren’t you tired?
JAEHEE,I usually get three to four hours of sleep every day.
JAEHEE,I usually stay awake at nights.
MC,Shouldn’t you be getting more sleep…?
JAEHEE,Are you worrying for me?
JAEHEE,How gracious of you.
JAEHEE,But please take care of yourself first?
JAEHEE,It is not easy taking over Rika’s work.
JAEHEE,"If anything is difficult, I will help you."
MC,I’m jealous that you don’t need a lot of sleep~!
JAEHEE,;;;
JAEHEE,It’s nothing to get jealous about.
JAEHEE,You are jealous of unnecessary things…
MC,You’re so diligent.
JAEHEE,Being diligent is necessary to be an assistant.
JAEHEE,"Are you not a diligent person, MC?"
MC,I am quite the diligent one.
JAEHEE,I did not know you are diligent.
JAEHEE,That is good but…
JAEHEE,I would like to ask if you are really aware of the current situation…
JAEHEE,A normal person would have been very surprised at what happened today.
JAEHEE,"To be honest, I do not fully trust you."
JAEHEE,I advise you to be careful of what you say and do.
MC,Thank you for your advice.
JAEHEE,Oh… I apologize.
JAEHEE,I went over the line.
JAEHEE,Thank you for being so understanding.
MC,Why are you being so fussy;;
JAEHEE,Because I am an assistant.
JAEHEE,Please do not complain and I hope you hone your skills and take care of Rika’s work.
JAEHEE,You can ask me for help anytime.
MC,I’m pretty lazy;
JAEHEE,I see.
JAEHEE,I admire your honesty.
JAEHEE,However.
JAEHEE,Being lazy becomes a habit.
JAEHEE,…I hope I don’t sound like I’m lecturing you.
MC,You do;;
JAEHEE,I apologize if I’ve offended you.
MC,It’s nothing. You’re just concerned for me.
JAEHEE,Thank you for thinking so.
JAEHEE,All the members in the organization are good people…
JAEHEE,But they tend to ignore what I say thinking I am only nitpicking.
JAEHEE,It’s probably because I do not talk in a charming way.
JAEHEE,Maybe you would be better than I am in that area.
JAEHEE,"If you are confused about Rika’s work, then I will explain."
JAEHEE,Emails will be sent to the computer in Rika’s apartment.
JAEHEE,The arrived emails will automatically be sent to your phone.
JAEHEE,They will mostly be rsvp emails for the party or questions.
JAEHEE,You must be selective and convincing so that the party goes well without any problems.
JAEHEE,…
JAEHEE,It is quite late.
JAEHEE,I must go to bed now.
JAEHEE,You must be quite exhausted as well. Have a good night’s rest…
JAEHEE,Good bye.
MC,"Hello, Zen."
ZEN,What’s a pretty lady staying up this late?
ZEN,Can’t fall asleep?
ZEN,Me neither.
ZEN,"To be honest, my heart’s been beating so fast ever since you joined our group."
MC,My heart’s beating fine.
ZEN,How could it be after seeing my looks…?
ZEN,Look at my profile photo.
ZEN,Look again.
ZEN,Look at it more.
ZEN,Your heart’s still not pounding?
MC,A bit?
ZEN,"Yeah, that’s how it all starts."
ZEN,I don’t seem that attractive… just a bit over average??
ZEN,And then…
ZEN,As if… you’ve been pulled into a black hole
ZEN,you’re sucked into my infinite charm.
ZEN,You don’t have to take it all in at once.
MC,Nope;
ZEN,…Are you
ZEN,a guy?
ZEN,Surprised Zen emoji*
ZEN,Did Seven get the wrong information?;;
ZEN,Anyways… I get that my charm doesn’t work on you.
ZEN,Crying Zen emoji*
ZEN,I’m sorry I flirted a bit.
MC,*drool*
ZEN,What;?
ZEN,…
ZEN,Does that mean you like me?
ZEN,I’m your type?
ZEN,I guess I’ll think of it that way for now lol
ZEN,Well… I do have a lot of fans who fell for my looks.
MC,^^;;
ZEN,What is that polite you’re-making-me-uncomfortable emoji?
ZEN,Alright. I’ll stop haha
ZEN,"You’re new, and I was just curious."
ZEN,Men can get playful no matter how old they are.
ZEN,Oh! But that doesn’t mean I’m old! Not at all!
MC,My heart’s beating fast too.
ZEN,lol
ZEN,So cute.
ZEN,"Can’t tell if your heart is really beating fast, or if you’re just typing that."
ZEN,I’ll have to see everything to know.
MC,Whuuut… Perv…
ZEN,Perv? What’s going on inside your head?
ZEN,Hahahahaha
MC,No thanks.
ZEN,lolol
ZEN,Aren’t I charming?
MC,Screw you
ZEN,That’s a pretty old school response.
ZEN,"Lol, you’re quite funny."
MC,Ya;;
ZEN,Are you blushing? lol
ZEN,Don’t. I’ll stop myself now.
ZEN,I was half joking lol
MC,I have quite an elaborate imagination.
ZEN,Oh god.
ZEN,Now I’m blushing;;
MC,"In this dark endless night, art the water drops on the window my solitude, or thy teardrops."
ZEN,Whut;;?
ZEN,Are you Shakespeare or something?
ZEN,Art thou from the Victorian age?
ZEN,Or do they teach sonnets at school these days?
MC,I’m Emily Bronte.
ZEN,"Oh, is Emily Bronte Shakespeare’s daughter?"
ZEN,Maybe not?
ZEN,Confused Zen emoji*
ZEN,"Again, didn’t do very well in school."
ZEN,Well anyways…
ZEN,I get that you’re being poetic.
ZEN,I don’t know what it really means though.
ZEN,"But according to you, I’m crying and you’re lonely?"
ZEN,Do you… want to see me… cry?
ZEN,Lol… Then you should have said so.
ZEN,I guess I do look pretty good… when I shed tears.
ZEN,I don’t really get it but a lot of girls say that. lol
ZEN,Hahaha
ZEN,Anyways… I’ll stop playing around.
MC,It’s not a sonnet.
ZEN,"Huh? Oh, I thought that anything with ‘art’ are called sonnets."
ZEN,Sorry. Didn’t do very well at school.
ZEN,Well anyways…
ZEN,I get that you’re being poetic.
ZEN,I don’t know what it really means though.
ZEN,"But according to you, I’m crying and you’re lonely?"
ZEN,Do you… want to see me… cry?
ZEN,Lol… Then you should have said so.
ZEN,I guess I do look pretty good… when I shed tears.
ZEN,I don’t really get it but a lot of girls say that. lol
ZEN,Hahaha
ZEN,Anyways… I’ll stop playing around.
ZEN,I finally feel relieved now that you’ve joined the organization.
ZEN,"To be honest, I don’t like any of the guys in the group."
ZEN,The Chairman-in-line is born with a silver spoon in his mouth and likes to brag about his money.
ZEN,"Seven’s a funny guy but,"
ZEN,sometimes he’s such a… weirdo;;
ZEN,Yoosung’s cute but he doesn’t really take me seriously.
ZEN,I stayed in the group because of V…^^
ZEN,I think it’ll be fun if we get to be friends.
ZEN,…It’s been five years since I’ve had a girlfriend. Damn.
MC,Why that long?
ZEN,I wasted a couple of years trying to get in the industry..
ZEN,and now I’m too busy to meet people.
ZEN,Chatting and joking around like this is pretty much all I do these days.
MC,You can go out with me.
ZEN,Wow…
ZEN,You’re a genius.
ZEN,Winking heart Zen emoji*
ZEN,Hahahaha
ZEN,Well~~
MC,It’s been longer for me.
ZEN,Crying Zen emoji*
ZEN,T_T
ZEN,You’re more advanced than I am.
ZEN,Sorry I didn’t recognize that.
ZEN,But it’s probably not because you’re not attractive.
ZEN,I have the looks of a Greek God… but trying to earn a living and make a name for myself…
ZEN,Getting a girlfriend has become a dream.
ZEN,Let’s cheer up!
MC,You must be unattractive.
ZEN,Unattractive? lol
ZEN,I guess everyone has different tastes.
ZEN,I don’t think that I didn’t have a girlfriend because I’m unattractive.
ZEN,I was busy trying to survive in this world.
ZEN,"Anyways, I get that I’m not your type."
ZEN,I think I’ll get a girlfriend when it’s time.
ZEN,It’s fun talking to you.
ZEN,I hope we can talk often lol
ZEN,Happy Zen emoji*
ZEN,Then I’ll go and rest now.
ZEN,"Don’t stay up too late, pretty girl."
ZEN,Winking heart Zen emoji*
YOOSUNG,Do you know that Zen always complains about being single these days?
